user_id,event_time,event_name,device_type,traffic_source,product_category,price,funnel_success
8340,2026-01-01 01:29:52,visit,Mobile,Organic,Fashion,4462,Yes
8340,2026-01-01 01:34:52,product_view,Mobile,Organic,Fashion,4462,Yes
8340,2026-01-01 01:36:52,add_to_cart,Mobile,Organic,Fashion,4462,Yes
8340,2026-01-01 01:39:52,checkout,Mobile,Organic,Fashion,4462,Yes
8340,2026-01-01 01:42:52,payment_success,Mobile,Organic,Fashion,4462,Yes
8341,2026-01-07 06:04:42,visit,Mobile,Organic,Sports,2939,No
8341,2026-01-07 06:08:42,product_view,Mobile,Organic,Sports,2939,No
8342,2026-01-06 11:19:48,visit,Mobile,Ads,Electronics,4637,No
8342,2026-01-06 11:21:48,product_view,Mobile,Ads,Electronics,4637,No
8343,2026-01-05 12:32:20,visit,Desktop,Ads,Electronics,909,Yes
8343,2026-01-05 12:36:20,product_view,Desktop,Ads,Electronics,909,Yes
8343,2026-01-05 12:41:20,add_to_cart,Desktop,Ads,Electronics,909,Yes
8343,2026-01-05 12:43:20,checkout,Desktop,Ads,Electronics,909,Yes
8343,2026-01-05 12:44:20,payment_success,Desktop,Ads,Electronics,909,Yes
8344,2026-01-10 19:44:55,visit,Desktop,Social Media,Home,3290,No
8345,2026-01-09 22:09:15,visit,Mobile,Social Media,Home,3486,No
8345,2026-01-09 22:14:15,product_view,Mobile,Social Media,Home,3486,No
8346,2026-01-06 03:57:02,visit,Desktop,Referral,Home,784,No
8347,2026-01-11 02:53:30,visit,Mobile,Referral,Home,1647,No
8347,2026-01-11 02:56:30,product_view,Mobile,Referral,Home,1647,No
8348,2026-01-09 12:09:00,visit,Mobile,Ads,Electronics,1211,No
8349,2026-01-05 03:29:59,visit,Desktop,Referral,Home,4208,No
8350,2026-01-01 11:38:31,visit,Mobile,Ads,Sports,2005,No
8350,2026-01-01 11:41:31,product_view,Mobile,Ads,Sports,2005,No
8351,2026-01-03 13:32:10,visit,Desktop,Ads,Beauty,4260,No
8352,2026-01-03 19:34:08,visit,Mobile,Organic,Home,3861,No
8352,2026-01-03 19:37:08,product_view,Mobile,Organic,Home,3861,No
8353,2026-01-02 15:25:50,visit,Mobile,Referral,Beauty,3294,No
8353,2026-01-02 15:29:50,product_view,Mobile,Referral,Beauty,3294,No
8354,2026-01-01 10:45:34,visit,Desktop,Ads,Sports,1050,No
8354,2026-01-01 10:47:34,product_view,Desktop,Ads,Sports,1050,No
8354,2026-01-01 10:48:34,add_to_cart,Desktop,Ads,Sports,1050,No
8354,2026-01-01 10:51:34,checkout,Desktop,Ads,Sports,1050,No
8355,2026-01-01 12:27:51,visit,Desktop,Organic,Fashion,1817,No
8355,2026-01-01 12:32:51,product_view,Desktop,Organic,Fashion,1817,No
8356,2026-01-09 07:02:59,visit,Desktop,Ads,Fashion,2812,No
8357,2026-01-03 05:28:12,visit,Desktop,Social Media,Home,1184,No
8358,2026-01-11 12:51:21,visit,Desktop,Ads,Beauty,3521,No
8359,2026-01-05 09:19:46,visit,Mobile,Referral,Fashion,503,No
8359,2026-01-05 09:24:46,product_view,Mobile,Referral,Fashion,503,No
8360,2026-01-06 23:39:03,visit,Mobile,Referral,Beauty,832,No
8361,2026-01-06 22:11:46,visit,Desktop,Referral,Home,604,No
8362,2026-01-05 05:36:24,visit,Mobile,Referral,Beauty,2840,No
8363,2026-01-07 02:31:40,visit,Mobile,Referral,Sports,4129,No
8364,2026-01-07 15:53:17,visit,Mobile,Social Media,Fashion,1692,No
8364,2026-01-07 15:57:17,product_view,Mobile,Social Media,Fashion,1692,No
8365,2026-01-08 11:29:15,visit,Mobile,Social Media,Electronics,2646,No
8366,2026-01-05 07:31:31,visit,Desktop,Social Media,Beauty,3968,No
8367,2026-01-10 06:55:18,visit,Desktop,Referral,Electronics,4293,Yes
8367,2026-01-10 06:57:18,product_view,Desktop,Referral,Electronics,4293,Yes
8367,2026-01-10 07:00:18,add_to_cart,Desktop,Referral,Electronics,4293,Yes
8367,2026-01-10 07:01:18,checkout,Desktop,Referral,Electronics,4293,Yes
8367,2026-01-10 07:02:18,payment_success,Desktop,Referral,Electronics,4293,Yes
8368,2026-01-07 04:59:00,visit,Desktop,Social Media,Beauty,956,Yes
8368,2026-01-07 05:04:00,product_view,Desktop,Social Media,Beauty,956,Yes
8368,2026-01-07 05:06:00,add_to_cart,Desktop,Social Media,Beauty,956,Yes
8368,2026-01-07 05:11:00,checkout,Desktop,Social Media,Beauty,956,Yes
8368,2026-01-07 05:12:00,payment_success,Desktop,Social Media,Beauty,956,Yes
8369,2026-01-08 23:17:40,visit,Desktop,Referral,Fashion,2356,Yes
8369,2026-01-08 23:19:40,product_view,Desktop,Referral,Fashion,2356,Yes
8369,2026-01-08 23:22:40,add_to_cart,Desktop,Referral,Fashion,2356,Yes
8369,2026-01-08 23:26:40,checkout,Desktop,Referral,Fashion,2356,Yes
8369,2026-01-08 23:29:40,payment_success,Desktop,Referral,Fashion,2356,Yes
8370,2026-01-11 04:58:26,visit,Desktop,Referral,Beauty,2189,Yes
8370,2026-01-11 05:01:26,product_view,Desktop,Referral,Beauty,2189,Yes
8370,2026-01-11 05:03:26,add_to_cart,Desktop,Referral,Beauty,2189,Yes
8370,2026-01-11 05:05:26,checkout,Desktop,Referral,Beauty,2189,Yes
8370,2026-01-11 05:06:26,payment_success,Desktop,Referral,Beauty,2189,Yes
8371,2026-01-10 17:59:18,visit,Mobile,Social Media,Sports,1448,No
8372,2026-01-01 09:43:03,visit,Desktop,Organic,Home,4414,No
8372,2026-01-01 09:46:03,product_view,Desktop,Organic,Home,4414,No
8372,2026-01-01 09:49:03,add_to_cart,Desktop,Organic,Home,4414,No
8373,2026-01-06 00:49:58,visit,Desktop,Referral,Home,1317,No
8373,2026-01-06 00:54:58,product_view,Desktop,Referral,Home,1317,No
8374,2026-01-07 19:12:24,visit,Desktop,Organic,Sports,953,No
8375,2026-01-03 14:20:02,visit,Desktop,Social Media,Beauty,3629,No
8375,2026-01-03 14:25:02,product_view,Desktop,Social Media,Beauty,3629,No
8376,2026-01-02 12:33:28,visit,Desktop,Social Media,Home,3538,No
8376,2026-01-02 12:34:28,product_view,Desktop,Social Media,Home,3538,No
8376,2026-01-02 12:38:28,add_to_cart,Desktop,Social Media,Home,3538,No
8377,2026-01-05 20:24:14,visit,Mobile,Referral,Fashion,2160,No
8377,2026-01-05 20:28:14,product_view,Mobile,Referral,Fashion,2160,No
8377,2026-01-05 20:30:14,add_to_cart,Mobile,Referral,Fashion,2160,No
8377,2026-01-05 20:35:14,checkout,Mobile,Referral,Fashion,2160,No
8378,2026-01-08 04:42:50,visit,Mobile,Social Media,Fashion,1661,No
8378,2026-01-08 04:45:50,product_view,Mobile,Social Media,Fashion,1661,No
8379,2026-01-08 05:54:25,visit,Desktop,Ads,Sports,3930,No
8379,2026-01-08 05:55:25,product_view,Desktop,Ads,Sports,3930,No
8380,2026-01-02 17:47:34,visit,Desktop,Social Media,Fashion,1800,No
8381,2026-01-09 14:42:27,visit,Desktop,Referral,Beauty,2099,Yes
8381,2026-01-09 14:45:27,product_view,Desktop,Referral,Beauty,2099,Yes
8381,2026-01-09 14:49:27,add_to_cart,Desktop,Referral,Beauty,2099,Yes
8381,2026-01-09 14:53:27,checkout,Desktop,Referral,Beauty,2099,Yes
8381,2026-01-09 14:55:27,payment_success,Desktop,Referral,Beauty,2099,Yes
8382,2026-01-03 06:12:31,visit,Mobile,Ads,Fashion,2590,No
8382,2026-01-03 06:14:31,product_view,Mobile,Ads,Fashion,2590,No
8383,2026-01-04 03:00:37,visit,Desktop,Referral,Beauty,2592,No
8383,2026-01-04 03:03:37,product_view,Desktop,Referral,Beauty,2592,No
8384,2026-01-08 12:12:52,visit,Desktop,Social Media,Home,1215,No
8384,2026-01-08 12:14:52,product_view,Desktop,Social Media,Home,1215,No
8384,2026-01-08 12:17:52,add_to_cart,Desktop,Social Media,Home,1215,No
8385,2026-01-11 12:58:38,visit,Mobile,Referral,Beauty,1098,No
8385,2026-01-11 12:59:38,product_view,Mobile,Referral,Beauty,1098,No
8386,2026-01-05 06:07:18,visit,Mobile,Organic,Beauty,2500,No
8387,2026-01-03 16:52:39,visit,Mobile,Organic,Home,2311,No
8387,2026-01-03 16:56:39,product_view,Mobile,Organic,Home,2311,No
8388,2026-01-02 17:52:48,visit,Desktop,Ads,Fashion,577,Yes
8388,2026-01-02 17:53:48,product_view,Desktop,Ads,Fashion,577,Yes
8388,2026-01-02 17:56:48,add_to_cart,Desktop,Ads,Fashion,577,Yes
8388,2026-01-02 18:01:48,checkout,Desktop,Ads,Fashion,577,Yes
8388,2026-01-02 18:04:48,payment_success,Desktop,Ads,Fashion,577,Yes
8389,2026-01-08 03:29:11,visit,Mobile,Social Media,Sports,3657,Yes
8389,2026-01-08 03:31:11,product_view,Mobile,Social Media,Sports,3657,Yes
8389,2026-01-08 03:36:11,add_to_cart,Mobile,Social Media,Sports,3657,Yes
8389,2026-01-08 03:41:11,checkout,Mobile,Social Media,Sports,3657,Yes
8389,2026-01-08 03:44:11,payment_success,Mobile,Social Media,Sports,3657,Yes
8390,2026-01-07 16:41:08,visit,Mobile,Organic,Fashion,1208,No
8390,2026-01-07 16:46:08,product_view,Mobile,Organic,Fashion,1208,No
8391,2026-01-08 13:23:53,visit,Desktop,Social Media,Fashion,4111,No
8391,2026-01-08 13:24:53,product_view,Desktop,Social Media,Fashion,4111,No
8392,2026-01-03 08:20:03,visit,Desktop,Referral,Electronics,950,No
8393,2026-01-01 08:37:18,visit,Desktop,Social Media,Electronics,1109,Yes
8393,2026-01-01 08:38:18,product_view,Desktop,Social Media,Electronics,1109,Yes
8393,2026-01-01 08:41:18,add_to_cart,Desktop,Social Media,Electronics,1109,Yes
8393,2026-01-01 08:44:18,checkout,Desktop,Social Media,Electronics,1109,Yes
8393,2026-01-01 08:46:18,payment_success,Desktop,Social Media,Electronics,1109,Yes
8394,2026-01-06 07:41:36,visit,Mobile,Referral,Sports,1222,No
8395,2026-01-07 16:28:09,visit,Mobile,Referral,Beauty,4718,No
8396,2026-01-06 20:35:29,visit,Desktop,Referral,Sports,4782,No
8397,2026-01-01 18:47:17,visit,Mobile,Ads,Home,2573,No
8398,2026-01-05 04:36:24,visit,Desktop,Organic,Fashion,2497,No
8398,2026-01-05 04:41:24,product_view,Desktop,Organic,Fashion,2497,No
8399,2026-01-02 04:23:17,visit,Mobile,Referral,Home,4255,No
8400,2026-01-08 00:41:24,visit,Desktop,Referral,Sports,2655,No
8401,2026-01-02 17:49:25,visit,Desktop,Social Media,Fashion,690,No
8401,2026-01-02 17:50:25,product_view,Desktop,Social Media,Fashion,690,No
8402,2026-01-03 10:29:59,visit,Mobile,Social Media,Electronics,3140,No
8403,2026-01-05 19:24:43,visit,Desktop,Ads,Home,3388,Yes
8403,2026-01-05 19:28:43,product_view,Desktop,Ads,Home,3388,Yes
8403,2026-01-05 19:32:43,add_to_cart,Desktop,Ads,Home,3388,Yes
8403,2026-01-05 19:35:43,checkout,Desktop,Ads,Home,3388,Yes
8403,2026-01-05 19:38:43,payment_success,Desktop,Ads,Home,3388,Yes
8404,2026-01-04 02:40:29,visit,Desktop,Ads,Beauty,1186,No
8404,2026-01-04 02:44:29,product_view,Desktop,Ads,Beauty,1186,No
8404,2026-01-04 02:45:29,add_to_cart,Desktop,Ads,Beauty,1186,No
8405,2026-01-07 23:09:54,visit,Mobile,Ads,Sports,2485,No
8406,2026-01-09 00:34:01,visit,Mobile,Social Media,Sports,3743,No
8407,2026-01-03 04:11:50,visit,Desktop,Organic,Electronics,3231,No
8408,2026-01-04 14:49:43,visit,Mobile,Ads,Home,3197,Yes
8408,2026-01-04 14:53:43,product_view,Mobile,Ads,Home,3197,Yes
8408,2026-01-04 14:55:43,add_to_cart,Mobile,Ads,Home,3197,Yes
8408,2026-01-04 14:58:43,checkout,Mobile,Ads,Home,3197,Yes
8408,2026-01-04 14:59:43,payment_success,Mobile,Ads,Home,3197,Yes
8409,2026-01-11 20:34:30,visit,Desktop,Ads,Fashion,2454,Yes
8409,2026-01-11 20:38:30,product_view,Desktop,Ads,Fashion,2454,Yes
8409,2026-01-11 20:40:30,add_to_cart,Desktop,Ads,Fashion,2454,Yes
8409,2026-01-11 20:43:30,checkout,Desktop,Ads,Fashion,2454,Yes
8409,2026-01-11 20:46:30,payment_success,Desktop,Ads,Fashion,2454,Yes
8410,2026-01-06 18:13:14,visit,Mobile,Ads,Sports,1554,No
8410,2026-01-06 18:17:14,product_view,Mobile,Ads,Sports,1554,No
8410,2026-01-06 18:22:14,add_to_cart,Mobile,Ads,Sports,1554,No
8411,2026-01-08 11:04:17,visit,Desktop,Organic,Fashion,1590,No
8412,2026-01-09 14:52:36,visit,Desktop,Referral,Home,3531,No
8413,2026-01-02 02:40:35,visit,Mobile,Organic,Beauty,2410,No
8413,2026-01-02 02:45:35,product_view,Mobile,Organic,Beauty,2410,No
8414,2026-01-01 12:23:59,visit,Mobile,Organic,Sports,4412,No
8414,2026-01-01 12:28:59,product_view,Mobile,Organic,Sports,4412,No
8415,2026-01-07 10:12:00,visit,Desktop,Referral,Fashion,4308,No
8415,2026-01-07 10:15:00,product_view,Desktop,Referral,Fashion,4308,No
8416,2026-01-10 00:57:21,visit,Desktop,Referral,Beauty,2350,No
8417,2026-01-11 18:26:46,visit,Mobile,Referral,Beauty,3829,No
8417,2026-01-11 18:30:46,product_view,Mobile,Referral,Beauty,3829,No
8417,2026-01-11 18:31:46,add_to_cart,Mobile,Referral,Beauty,3829,No
8417,2026-01-11 18:32:46,checkout,Mobile,Referral,Beauty,3829,No
8418,2026-01-06 21:40:13,visit,Mobile,Organic,Fashion,1840,No
8418,2026-01-06 21:42:13,product_view,Mobile,Organic,Fashion,1840,No
8419,2026-01-04 21:33:16,visit,Mobile,Social Media,Sports,4571,No
8419,2026-01-04 21:35:16,product_view,Mobile,Social Media,Sports,4571,No
8420,2026-01-07 03:27:13,visit,Mobile,Social Media,Sports,821,No
8421,2026-01-07 02:22:26,visit,Desktop,Organic,Fashion,2119,No
8422,2026-01-02 09:10:27,visit,Mobile,Organic,Beauty,2726,No
8422,2026-01-02 09:15:27,product_view,Mobile,Organic,Beauty,2726,No
8422,2026-01-02 09:20:27,add_to_cart,Mobile,Organic,Beauty,2726,No
8423,2026-01-01 05:05:47,visit,Mobile,Referral,Sports,2749,No
8423,2026-01-01 05:06:47,product_view,Mobile,Referral,Sports,2749,No
8424,2026-01-02 03:03:52,visit,Mobile,Ads,Electronics,4029,No
8425,2026-01-02 16:50:33,visit,Mobile,Social Media,Beauty,3059,No
8425,2026-01-02 16:55:33,product_view,Mobile,Social Media,Beauty,3059,No
8425,2026-01-02 16:57:33,add_to_cart,Mobile,Social Media,Beauty,3059,No
8426,2026-01-08 15:09:48,visit,Desktop,Social Media,Beauty,2665,No
8426,2026-01-08 15:13:48,product_view,Desktop,Social Media,Beauty,2665,No
8426,2026-01-08 15:18:48,add_to_cart,Desktop,Social Media,Beauty,2665,No
8426,2026-01-08 15:19:48,checkout,Desktop,Social Media,Beauty,2665,No
8427,2026-01-02 10:02:49,visit,Desktop,Organic,Fashion,2210,No
8428,2026-01-08 19:33:12,visit,Desktop,Referral,Beauty,4210,No
8429,2026-01-04 12:27:09,visit,Mobile,Referral,Electronics,2701,No
8429,2026-01-04 12:29:09,product_view,Mobile,Referral,Electronics,2701,No
8429,2026-01-04 12:33:09,add_to_cart,Mobile,Referral,Electronics,2701,No
8429,2026-01-04 12:36:09,checkout,Mobile,Referral,Electronics,2701,No
8430,2026-01-10 21:22:18,visit,Desktop,Referral,Fashion,3261,No
8430,2026-01-10 21:25:18,product_view,Desktop,Referral,Fashion,3261,No
8431,2026-01-10 08:00:06,visit,Desktop,Referral,Fashion,4918,No
8431,2026-01-10 08:05:06,product_view,Desktop,Referral,Fashion,4918,No
8431,2026-01-10 08:10:06,add_to_cart,Desktop,Referral,Fashion,4918,No
8431,2026-01-10 08:13:06,checkout,Desktop,Referral,Fashion,4918,No
8432,2026-01-09 17:00:01,visit,Desktop,Ads,Electronics,4229,No
8433,2026-01-03 05:40:33,visit,Desktop,Organic,Sports,4768,No
8433,2026-01-03 05:44:33,product_view,Desktop,Organic,Sports,4768,No
8433,2026-01-03 05:46:33,add_to_cart,Desktop,Organic,Sports,4768,No
8434,2026-01-07 06:14:52,visit,Desktop,Social Media,Beauty,2378,No
8435,2026-01-08 18:56:17,visit,Mobile,Organic,Home,3970,No
8435,2026-01-08 18:57:17,product_view,Mobile,Organic,Home,3970,No
8436,2026-01-05 15:20:29,visit,Desktop,Referral,Home,2463,No
8437,2026-01-10 13:53:18,visit,Desktop,Ads,Fashion,4805,No
8438,2026-01-09 23:26:28,visit,Mobile,Referral,Fashion,4709,No
8439,2026-01-07 20:53:23,visit,Mobile,Referral,Beauty,3866,No
8440,2026-01-07 16:18:10,visit,Desktop,Social Media,Sports,1151,No
8440,2026-01-07 16:22:10,product_view,Desktop,Social Media,Sports,1151,No
8441,2026-01-11 01:55:52,visit,Desktop,Referral,Home,1006,No
8441,2026-01-11 01:57:52,product_view,Desktop,Referral,Home,1006,No
8442,2026-01-10 09:28:26,visit,Mobile,Referral,Sports,3536,Yes
8442,2026-01-10 09:33:26,product_view,Mobile,Referral,Sports,3536,Yes
8442,2026-01-10 09:37:26,add_to_cart,Mobile,Referral,Sports,3536,Yes
8442,2026-01-10 09:42:26,checkout,Mobile,Referral,Sports,3536,Yes
8442,2026-01-10 09:45:26,payment_success,Mobile,Referral,Sports,3536,Yes
8443,2026-01-09 14:25:04,visit,Mobile,Organic,Electronics,4650,No
8443,2026-01-09 14:29:04,product_view,Mobile,Organic,Electronics,4650,No
8443,2026-01-09 14:34:04,add_to_cart,Mobile,Organic,Electronics,4650,No
8443,2026-01-09 14:39:04,checkout,Mobile,Organic,Electronics,4650,No
8444,2026-01-06 12:02:54,visit,Mobile,Referral,Electronics,3612,No
8444,2026-01-06 12:06:54,product_view,Mobile,Referral,Electronics,3612,No
8444,2026-01-06 12:07:54,add_to_cart,Mobile,Referral,Electronics,3612,No
8445,2026-01-11 09:57:14,visit,Desktop,Organic,Electronics,4207,No
8445,2026-01-11 10:01:14,product_view,Desktop,Organic,Electronics,4207,No
8445,2026-01-11 10:03:14,add_to_cart,Desktop,Organic,Electronics,4207,No
8445,2026-01-11 10:05:14,checkout,Desktop,Organic,Electronics,4207,No
8446,2026-01-03 06:51:41,visit,Mobile,Organic,Fashion,3964,No
8447,2026-01-10 15:54:37,visit,Desktop,Social Media,Home,3286,No
8448,2026-01-04 08:02:22,visit,Desktop,Social Media,Beauty,3246,No
8448,2026-01-04 08:04:22,product_view,Desktop,Social Media,Beauty,3246,No
8448,2026-01-04 08:05:22,add_to_cart,Desktop,Social Media,Beauty,3246,No
8448,2026-01-04 08:07:22,checkout,Desktop,Social Media,Beauty,3246,No
8449,2026-01-10 07:07:49,visit,Mobile,Referral,Home,1411,No
8449,2026-01-10 07:08:49,product_view,Mobile,Referral,Home,1411,No
8449,2026-01-10 07:11:49,add_to_cart,Mobile,Referral,Home,1411,No
8449,2026-01-10 07:16:49,checkout,Mobile,Referral,Home,1411,No
8450,2026-01-08 21:59:50,visit,Desktop,Organic,Sports,2944,No
8450,2026-01-08 22:00:50,product_view,Desktop,Organic,Sports,2944,No
8451,2026-01-08 13:02:18,visit,Mobile,Ads,Beauty,3867,No
8452,2026-01-07 20:27:28,visit,Mobile,Ads,Fashion,1656,Yes
8452,2026-01-07 20:28:28,product_view,Mobile,Ads,Fashion,1656,Yes
8452,2026-01-07 20:32:28,add_to_cart,Mobile,Ads,Fashion,1656,Yes
8452,2026-01-07 20:34:28,checkout,Mobile,Ads,Fashion,1656,Yes
8452,2026-01-07 20:37:28,payment_success,Mobile,Ads,Fashion,1656,Yes
8453,2026-01-04 05:34:04,visit,Mobile,Referral,Beauty,4674,No
8454,2026-01-10 12:44:54,visit,Mobile,Social Media,Fashion,2511,No
8454,2026-01-10 12:46:54,product_view,Mobile,Social Media,Fashion,2511,No
8455,2026-01-08 14:08:07,visit,Desktop,Organic,Electronics,4509,No
8455,2026-01-08 14:11:07,product_view,Desktop,Organic,Electronics,4509,No
8456,2026-01-11 02:23:42,visit,Mobile,Referral,Electronics,4155,No
8456,2026-01-11 02:27:42,product_view,Mobile,Referral,Electronics,4155,No
8456,2026-01-11 02:28:42,add_to_cart,Mobile,Referral,Electronics,4155,No
8456,2026-01-11 02:29:42,checkout,Mobile,Referral,Electronics,4155,No
8457,2026-01-10 12:54:05,visit,Mobile,Social Media,Fashion,2124,No
8457,2026-01-10 12:58:05,product_view,Mobile,Social Media,Fashion,2124,No
8457,2026-01-10 13:02:05,add_to_cart,Mobile,Social Media,Fashion,2124,No
8458,2026-01-10 21:56:49,visit,Mobile,Organic,Sports,1411,No
8458,2026-01-10 21:58:49,product_view,Mobile,Organic,Sports,1411,No
8459,2026-01-11 08:08:36,visit,Desktop,Organic,Fashion,2797,No
8459,2026-01-11 08:09:36,product_view,Desktop,Organic,Fashion,2797,No
8460,2026-01-01 23:16:09,visit,Desktop,Social Media,Home,2340,No
8460,2026-01-01 23:18:09,product_view,Desktop,Social Media,Home,2340,No
8460,2026-01-01 23:21:09,add_to_cart,Desktop,Social Media,Home,2340,No
8460,2026-01-01 23:26:09,checkout,Desktop,Social Media,Home,2340,No
8461,2026-01-03 13:06:03,visit,Desktop,Ads,Electronics,4994,No
8461,2026-01-03 13:09:03,product_view,Desktop,Ads,Electronics,4994,No
8462,2026-01-05 01:46:59,visit,Desktop,Social Media,Beauty,1967,No
8462,2026-01-05 01:50:59,product_view,Desktop,Social Media,Beauty,1967,No
8462,2026-01-05 01:52:59,add_to_cart,Desktop,Social Media,Beauty,1967,No
8463,2026-01-02 09:17:20,visit,Desktop,Organic,Home,3853,No
8464,2026-01-01 14:31:26,visit,Mobile,Referral,Electronics,2241,No
8465,2026-01-04 08:15:05,visit,Mobile,Social Media,Fashion,2137,No
8465,2026-01-04 08:17:05,product_view,Mobile,Social Media,Fashion,2137,No
8466,2026-01-04 19:48:29,visit,Mobile,Organic,Sports,2982,No
8466,2026-01-04 19:51:29,product_view,Mobile,Organic,Sports,2982,No
8466,2026-01-04 19:56:29,add_to_cart,Mobile,Organic,Sports,2982,No
8467,2026-01-04 10:54:28,visit,Mobile,Referral,Fashion,1694,No
8468,2026-01-02 01:41:09,visit,Desktop,Organic,Sports,2413,No
8469,2026-01-04 05:23:17,visit,Desktop,Social Media,Sports,1262,No
8469,2026-01-04 05:26:17,product_view,Desktop,Social Media,Sports,1262,No
8470,2026-01-10 20:13:54,visit,Mobile,Social Media,Electronics,4848,No
8471,2026-01-06 17:14:45,visit,Desktop,Ads,Sports,603,Yes
8471,2026-01-06 17:15:45,product_view,Desktop,Ads,Sports,603,Yes
8471,2026-01-06 17:16:45,add_to_cart,Desktop,Ads,Sports,603,Yes
8471,2026-01-06 17:19:45,checkout,Desktop,Ads,Sports,603,Yes
8471,2026-01-06 17:21:45,payment_success,Desktop,Ads,Sports,603,Yes
8472,2026-01-10 14:08:33,visit,Mobile,Ads,Fashion,1746,No
8472,2026-01-10 14:10:33,product_view,Mobile,Ads,Fashion,1746,No
8472,2026-01-10 14:12:33,add_to_cart,Mobile,Ads,Fashion,1746,No
8472,2026-01-10 14:14:33,checkout,Mobile,Ads,Fashion,1746,No
8473,2026-01-01 13:20:49,visit,Mobile,Social Media,Beauty,1779,No
8474,2026-01-07 01:55:09,visit,Desktop,Social Media,Beauty,2633,No
8475,2026-01-08 01:02:02,visit,Mobile,Social Media,Electronics,941,No
8475,2026-01-08 01:03:02,product_view,Mobile,Social Media,Electronics,941,No
8476,2026-01-06 10:51:24,visit,Desktop,Social Media,Home,3569,No
8476,2026-01-06 10:56:24,product_view,Desktop,Social Media,Home,3569,No
8477,2026-01-11 18:20:16,visit,Desktop,Social Media,Sports,1557,No
8477,2026-01-11 18:22:16,product_view,Desktop,Social Media,Sports,1557,No
8477,2026-01-11 18:23:16,add_to_cart,Desktop,Social Media,Sports,1557,No
8477,2026-01-11 18:24:16,checkout,Desktop,Social Media,Sports,1557,No
8478,2026-01-09 20:25:49,visit,Desktop,Organic,Electronics,3370,No
8479,2026-01-08 21:50:09,visit,Mobile,Social Media,Home,4370,No
8480,2026-01-05 02:51:35,visit,Mobile,Referral,Sports,4636,Yes
8480,2026-01-05 02:52:35,product_view,Mobile,Referral,Sports,4636,Yes
8480,2026-01-05 02:56:35,add_to_cart,Mobile,Referral,Sports,4636,Yes
8480,2026-01-05 03:01:35,checkout,Mobile,Referral,Sports,4636,Yes
8480,2026-01-05 03:04:35,payment_success,Mobile,Referral,Sports,4636,Yes
8481,2026-01-10 04:20:14,visit,Mobile,Social Media,Electronics,2689,No
8481,2026-01-10 04:24:14,product_view,Mobile,Social Media,Electronics,2689,No
8481,2026-01-10 04:28:14,add_to_cart,Mobile,Social Media,Electronics,2689,No
8482,2026-01-09 17:22:23,visit,Mobile,Organic,Electronics,1948,No
8483,2026-01-02 05:03:09,visit,Desktop,Organic,Sports,2616,No
8484,2026-01-03 04:13:59,visit,Desktop,Referral,Beauty,865,No
8484,2026-01-03 04:18:59,product_view,Desktop,Referral,Beauty,865,No
8484,2026-01-03 04:19:59,add_to_cart,Desktop,Referral,Beauty,865,No
8484,2026-01-03 04:23:59,checkout,Desktop,Referral,Beauty,865,No
8485,2026-01-10 21:59:01,visit,Desktop,Organic,Home,4939,No
8485,2026-01-10 22:01:01,product_view,Desktop,Organic,Home,4939,No
8486,2026-01-03 19:10:42,visit,Mobile,Social Media,Home,942,No
8486,2026-01-03 19:14:42,product_view,Mobile,Social Media,Home,942,No
8487,2026-01-11 01:06:27,visit,Mobile,Social Media,Beauty,4647,No
8487,2026-01-11 01:08:27,product_view,Mobile,Social Media,Beauty,4647,No
8487,2026-01-11 01:11:27,add_to_cart,Mobile,Social Media,Beauty,4647,No
8487,2026-01-11 01:12:27,checkout,Mobile,Social Media,Beauty,4647,No
8488,2026-01-07 12:50:24,visit,Mobile,Referral,Beauty,3725,No
8489,2026-01-06 22:59:08,visit,Mobile,Social Media,Beauty,1785,No
8489,2026-01-06 23:01:08,product_view,Mobile,Social Media,Beauty,1785,No
8489,2026-01-06 23:02:08,add_to_cart,Mobile,Social Media,Beauty,1785,No
8490,2026-01-07 04:48:49,visit,Desktop,Ads,Electronics,2401,No
8490,2026-01-07 04:53:49,product_view,Desktop,Ads,Electronics,2401,No
8491,2026-01-09 19:53:50,visit,Mobile,Organic,Fashion,4081,No
8492,2026-01-08 06:42:38,visit,Desktop,Ads,Sports,4600,Yes
8492,2026-01-08 06:47:38,product_view,Desktop,Ads,Sports,4600,Yes
8492,2026-01-08 06:48:38,add_to_cart,Desktop,Ads,Sports,4600,Yes
8492,2026-01-08 06:53:38,checkout,Desktop,Ads,Sports,4600,Yes
8492,2026-01-08 06:54:38,payment_success,Desktop,Ads,Sports,4600,Yes
8493,2026-01-09 17:45:47,visit,Mobile,Ads,Home,3487,No
8494,2026-01-03 09:22:04,visit,Desktop,Ads,Beauty,2029,No
8495,2026-01-02 17:54:24,visit,Desktop,Ads,Home,2809,No
8495,2026-01-02 17:59:24,product_view,Desktop,Ads,Home,2809,No
8496,2026-01-09 03:00:56,visit,Desktop,Organic,Fashion,4765,No
8496,2026-01-09 03:01:56,product_view,Desktop,Organic,Fashion,4765,No
8497,2026-01-08 10:38:38,visit,Mobile,Ads,Sports,1717,No
8497,2026-01-08 10:40:38,product_view,Mobile,Ads,Sports,1717,No
8498,2026-01-09 20:58:09,visit,Desktop,Referral,Electronics,4247,No
8499,2026-01-04 05:06:35,visit,Desktop,Organic,Home,4840,No
8500,2026-01-05 12:56:38,visit,Desktop,Organic,Home,2839,No
